Inventory_ID,Inventory_UPC,Supplier_ID,Supplier_Input_Date,Supplier_Name,Supplier_Price,Inventory_Qty,Inventory_Who_Created,Inventory_When_Created,Supplier_Invoice_No,VENDOR,IMPORT_ID,LAST_INVENTORY_QTY
1,070129121149,,12/1/2011,SALE,25.00,-2,,,6100,,,-27
2,070130151559,,12/1/2011,SALE,42.00,-1,,,0100,,,-3
3,071008114339,,12/1/2011,SALE,35.00,-1,,,0100,,,-36
4,070129151429,,12/1/2011,SALE,22.00,-3,,,0100,,,-119
5,070423092559,,12/2/2011,SALE,22.00,-1,,,5488,,,-29
6,070423092559,,12/2/2011,SALE,22.00,-1,,,3565,,,-30
7,100917130509,,12/2/2011,SALE,32.00,-1,,,3565,,,-1
8,071219103209,,12/2/2011,SALE,7.00,-1,,,5488,,,-5
9,080829100449,,12/2/2011,SALE,10.00,-3,,,0100,,,-161
10,081220155739,,12/2/2011,SALE,45.00,-1,,,0100,,,-4
11,071008114339,,12/2/2011,SALE,35.00,-1,,,0100,,,-37
12,081219114749,,12/3/2011,SALE,18.00,-1,,,4767,,,-23
13,080829100449,,12/3/2011,SALE,11.00,-5,,,0100,,,-166
14,070129121149,,12/3/2011,SALE,25.00,-2,,,9005,,,-29
15,070423092559,,12/4/2011,SALE,22.00,-1,,,5488,,,-31
16,111121114959,,12/4/2011,SALE,40.00,-1,,,5488,,,-2
17,070129121149,,12/5/2011,SALE,25.00,-2,,,0430,,,-31
18,081219114749,,12/5/2011,SALE,28.00,-2,,,0430,,,-25
19,070129151429,,12/5/2011,SALE,22.00,-2,,,0100,,,-121
20,070423092559,,12/5/2011,SALE,22.00,-1,,,0100,,,-32
21,070129121149,,12/5/2011,SALE,25.00,-4,,,0430,,,-35
22,111123123129,,12/5/2011,SALE,81.68,-10,,,1950,,,-65
23,071219103209,,12/5/2011,SALE,25.00,-1,,,3565,,,-6
24,081219114749,,12/6/2011,SALE,28.00,-1,,,9093,,,-26
25,070129151429,,12/6/2011,SALE,22.00,-2,,,0100,,,-123
26,071008114339,,12/6/2011,SALE,35.00,-1,,,0100,,,-38
27,070421145519,,12/7/2011,SALE,75.00,-1,,,8668,,,-1
28,070423092559,,12/7/2011,SALE,19.50,-30,,,5201,,,-62
29,071219103209,,12/7/2011,SALE,33.00,-1,,,5488,,,-7
30,111121114959,,12/7/2011,SALE,40.00,-1,,,2220,,,-3
31,070423092559,,12/8/2011,SALE,19.00,-300,,,1570,,,-362
32,111123123129,,12/8/2011,SALE,85.89,-2,,,2721,,,-67
33,070423092559,,12/8/2011,SALE,0.00,-200,,,0877,,,-562
34,070423092559,,12/8/2011,SALE,24.00,-2,,,0100,,,-564
35,070423092559,,12/8/2011,SALE,20.00,-5,,,9292,,,-569
36,070129121149,,12/8/2011,SALE,26.00,-3,,,6100,,,-38
37,070423092559,,12/8/2011,SALE,20.00,-10,,,6100,,,-579
38,110108090739,,12/9/2011,SALE,49.00,-98,,,8882,,,-1397
39,071008114339,,12/9/2011,SALE,35.00,-1,,,0808,,,-39
40,111123123129,,12/9/2011,SALE,0.00,-30,,,9370,,,-97
41,081219114749,,12/9/2011,SALE,28.00,-1,,,9093,,,-27
42,071008114339,,12/9/2011,SALE,35.00,-1,,,0100,,,-40
43,111123123129,,12/9/2011,SALE,90.00,-1,,,0100,,,-98
44,070129151429,,12/9/2011,SALE,22.00,-3,,,0100,,,-126
45,111121114959,,12/9/2011,SALE,40.00,-1,,,5488,,,-4
46,070423092559,,12/10/2011,SALE,20.00,-3,,,9977,,,-582
47,070423092559,,12/10/2011,SALE,20.00,-3,,,9005,,,-585
48,080517152709,,12/10/2011,SALE,26.00,-3,,,9005,,,-9
49,070129121149,,12/10/2011,SALE,25.00,-2,,,0430,,,-40
50,070130151559,,12/10/2011,SALE,42.00,-1,,,0100,,,-4
51,070423092559,,12/10/2011,SALE,19.50,-30,,,5201,,,-615
52,111123123129,,12/12/2011,SALE,88.00,-2,,,2721,,,-100
53,071008114339,,12/12/2011,SALE,35.00,-1,,,0100,,,-41
54,070129151429,,12/12/2011,SALE,22.00,-2,,,0100,,,-128
55,110108090739,,12/12/2011,SALE,46.00,-20,,,9005,,,-1417
56,070129120139,,12/12/2011,SALE,25.00,-2,,,5488,,,-66
57,070129151429,,12/12/2011,SALE,22.00,-3,,,0100,,,-131
58,081220155739,,12/12/2011,SALE,45.00,-1,,,0100,,,-5
59,071008114339,,12/13/2011,SALE,35.00,-1,,,0100,,,-42
60,070423092559,,12/14/2011,SALE,0.00,-100,,,0877,,,-715
61,081219114749,,12/15/2011,SALE,28.00,-1,,,9093,,,-28
62,081219114749,,12/15/2011,SALE,28.00,-1,,,9093,,,-29
63,070423092559,,12/15/2011,SALE,20.00,-1,,,1950,,,-716
64,071008114339,,12/15/2011,SALE,35.00,-1,,,0100,,,-43
65,070423092559,,12/16/2011,SALE,21.00,-8,,,6100,,,-724
66,071219103209,,12/16/2011,SALE,27.00,-1,,,3565,,,-8
67,100913153649,,12/16/2011,SALE,7.25,-10,,,5201,,,-10
68,111123123129,,12/16/2011,SALE,88.00,-1,,,3401,,,-101
69,070129151429,,12/16/2011,SALE,22.00,-3,,,0100,,,-134
70,070423092559,,12/16/2011,SALE,24.00,-2,,,0100,,,-726
71,111123123129,,12/16/2011,SALE,88.00,-1,,,6257,,,-103
72,111123123129,,12/16/2011,SALE,88.00,-1,,,6257,,,-103
73,070129120139,,12/17/2011,SALE,25.00,-1,,,9005,,,-67
74,070129121149,,12/17/2011,SALE,25.00,-1,,,9005,,,-41
75,070423092559,,12/17/2011,SALE,22.00,-1,,,9005,,,-727
76,070129130429,,12/17/2011,SALE,60.00,-1,,,9005,,,-1
77,070129121149,,12/17/2011,SALE,26.00,-1,,,9005,,,-42
78,070129120139,,12/17/2011,SALE,26.00,-1,,,9005,,,-68
79,070423092559,,12/17/2011,SALE,22.00,-1,,,9005,,,-728
80,070129130429,,12/17/2011,SALE,65.00,-1,,,9005,,,-2
81,070129130429,,12/17/2011,SALE,60.00,-1,,,5201,,,-3
82,071008114339,,12/17/2011,SALE,35.00,-1,,,0100,,,-44
83,070129121149,,12/17/2011,SALE,26.00,-2,,,9005,,,-44
84,070129120139,,12/17/2011,SALE,26.00,-2,,,9005,,,-70
85,070423092559,,12/17/2011,SALE,22.00,-1,,,9005,,,-729
86,070129130429,,12/17/2011,SALE,60.00,-1,,,9005,,,-4
87,071008114339,,12/17/2011,VOID,35.00,1,,,0100,,,-43
88,071008114339,,12/17/2011,SALE,35.00,-1,,,0100,,,-44
89,110108090739,,12/17/2011,SALE,46.50,-21,,,5976,,,-1438
90,070423092559,,12/17/2011,SALE,22.00,-1,,,5488,,,-730
91,070129130429,,12/18/2011,SALE,60.00,-2,,,6100,,,-6
92,070423092559,,12/18/2011,SALE,22.00,-8,,,6100,,,-738
93,110108090739,,12/19/2011,SALE,46.00,-60,,,9977,,,-1498
94,081219114749,,12/19/2011,SALE,28.00,-2,,,0430,,,-31
95,070129151429,,12/19/2011,SALE,21.00,-10,,,0430,,,-144
96,070130151559,,12/19/2011,SALE,39.00,-1,,,0100,,,-5
97,070129151429,,12/19/2011,SALE,22.00,-2,,,0100,,,-146
98,080829100449,,12/19/2011,SALE,10.00,-5,,,0100,,,-171
99,081220155739,,12/19/2011,SALE,45.00,-1,,,2722,,,-6
100,070129151429,,12/19/2011,SALE,22.00,-2,,,0100,,,-148
101,071008114339,,12/19/2011,SALE,35.00,-1,,,0100,,,-45
102,111123123129,,12/20/2011,SALE,52.28,-2,,,2721,,,-105
103,111121111559,,12/20/2011,SALE,39.00,-1,,,0100,,,-2
104,081219114749,,12/20/2011,SALE,28.00,-1,,,9093,,,-32
105,070423092559,,12/21/2011,SALE,22.00,-5,,,6100,,,-743
106,110108090739,,12/21/2011,SALE,46.00,-40,,,6100,,,-1538
107,071008114339,,12/21/2011,SALE,35.00,-1,,,0100,,,-46
108,080829100449,,12/21/2011,SALE,10.00,-5,,,0100,,,-176
109,071008114339,,12/22/2011,SALE,25.00,-1,,,3737,,,-47
110,080522084319,,12/22/2011,SALE,10.00,-1,,,3737,,,-1
111,090601104109,,12/22/2011,SALE,27.00,-1,,,3737,,,-1
112,081219114749,,12/22/2011,SALE,28.00,-1,,,9093,,,-33
113,080829100449,,12/22/2011,SALE,11.00,-5,,,0100,,,-181
114,070129151429,,12/22/2011,SALE,22.00,-3,,,0100,,,-151
115,110108090739,,12/23/2011,SALE,51.00,-25,,,43180,,,-1563
116,070129151429,,12/23/2011,SALE,20.00,-120,,,5201,,,-271
117,070129130429,,12/23/2011,SALE,60.00,-1,,,5201,,,-7
118,070129151429,,12/23/2011,SALE,22.00,-2,,,0100,,,-273
119,110113110149,,12/23/2011,SALE,235.00,-1,,,5488,,,-76
120,110425084209,,12/23/2011,SALE,5.00,-3,,,0450,,,-3
121,110406111749,,12/24/2011,SALE,15.00,-20,,,9953,,,-50
122,070129120139,,12/24/2011,SALE,25.00,-2,,,9005,,,-72
123,070129121149,,12/24/2011,SALE,25.00,-2,,,9005,,,-46
124,070423092559,,12/24/2011,SALE,22.00,-3,,,9005,,,-746
125,071008114339,,12/24/2011,SALE,28.00,-1,,,0100,,,-48
126,071008114339,,12/24/2011,SALE,26.00,-1,,,2220,,,-49
127,071219103209,,12/24/2011,SALE,28.00,-1,,,2220,,,-9
128,070129121149,,12/25/2011,SALE,26.00,-2,,,6100,,,-48
129,070129120139,,12/25/2011,SALE,26.00,-2,,,6100,,,-74
130,070129120139,,12/26/2011,SALE,25.00,-21,,,2613,,,-95
131,070129151429,,12/26/2011,SALE,22.00,-3,,,0100,,,-276
132,070423092559,,12/26/2011,SALE,24.00,-2,,,0100,,,-748
133,081220155739,,12/26/2011,SALE,45.00,-2,,,0430,,,-8
134,070423092559,,12/26/2011,SALE,22.00,-1,,,5488,,,-749
135,071219103209,,12/26/2011,SALE,28.00,-1,,,5488,,,-10
136,071008114339,,12/26/2011,SALE,28.00,-1,,,0100,,,-50
137,070129130429,,12/26/2011,SALE,55.00,-1,,,2220,,,-8
138,070129130429,,12/27/2011,SALE,56.00,-13,,,1570,,,-21
139,070423092559,,12/27/2011,SALE,0.00,-31,,,0877,,,-780
140,070129151429,,12/27/2011,SALE,22.00,-2,,,0100,,,-278
141,070130151559,,12/27/2011,SALE,38.00,-1,,,0100,,,-6
142,080829100449,,12/27/2011,SALE,11.00,-5,,,0100,,,-186
143,081220155739,,12/27/2011,SALE,45.00,-2,,,0100,,,-10
144,110611114709,,12/28/2011,SALE,7.50,-30,,,6100,,,-30
145,071008114339,,12/28/2011,SALE,28.00,-1,,,0100,,,-51
146,081219114749,,12/28/2011,SALE,28.00,-1,,,9093,,,-34
147,080829100449,,12/31/2011,SALE,11.00,-5,,,0100,,,-191
148,071008114339,,1/1/2012,SALE,28.00,-1,,,0100,,,-52
149,070129151429,,1/1/2012,SALE,22.00,-3,,,0100,,,-281
150,070129130429,,1/1/2012,SALE,60.00,-1,,,0072,,,-22
151,070129151429,,1/2/2012,SALE,22.00,-2,,,0100,,,-283
152,081219114749,,1/3/2012,SALE,28.00,-1,,,9093,,,-35
153,070129151429,,1/3/2012,SALE,22.00,-2,,,0100,,,-285
154,110113110149,,1/4/2012,SALE,235.00,-1,,,5488,,,-77
155,111121114959,,1/4/2012,SALE,40.00,-1,,,5488,,,-5
156,110108090739,,1/4/2012,SALE,49.00,-20,,,43180,,,-1583
157,110818090139,,1/4/2012,SALE,150.00,-1,,,6257,,,-1
158,071008114339,,1/4/2012,SALE,28.00,-1,,,0100,,,-53
159,111121111559,,1/4/2012,SALE,42.00,-1,,,0100,,,-3
160,071008114339,,1/4/2012,SALE,28.00,-1,,,2220,,,-54
161,100913153649,,1/5/2012,SALE,3.75,-110,,,6100,,,-120
162,100913153649,,1/5/2012,SALE,4.00,-110,,,6100,,,-230
163,100913153649,,1/5/2012,VOID,3.75,110,,,6100,,,-120
164,080829100449,,1/5/2012,SALE,11.00,-2,,,0100,,,-193
165,070130151559,,1/5/2012,SALE,42.00,-1,,,0100,,,-7
166,070129151429,,1/6/2012,SALE,22.00,-3,,,0100,,,-288
167,110818090139,,1/6/2012,SALE,25.00,-1,,,4471,,,-2
168,071219103209,,1/6/2012,SALE,25.00,-1,,,4471,,,-11
169,070129130429,,1/7/2012,SALE,60.00,-1,,,6100,,,-23
170,070129121149,,1/7/2012,SALE,26.00,-2,,,6100,,,-50
171,070129130429,,1/7/2012,SALE,60.00,-1,,,0110,,,-24
172,070129130429,,1/7/2012,VOID,60.00,1,,,0110,,,-23
173,070129130429,,1/7/2012,SALE,60.00,-1,,,0072,,,-24
174,110108090739,,1/7/2012,SALE,46.00,-25,,,6100,,,-1608
175,071219103209,,1/7/2012,SALE,20.00,-1,,,5971,,,-12
176,081219114749,,1/7/2012,SALE,28.00,-1,,,9093,,,-36
177,071008114339,,1/7/2012,SALE,28.00,-1,,,32071,,,-55
178,110108090739,,1/9/2012,SALE,46.00,-10,,,9005,,,-1618
179,071008114339,,1/9/2012,SALE,28.00,-1,,,0100,,,-56
180,070129151429,,1/9/2012,SALE,22.00,-2,,,0100,,,-290
181,080829100449,,1/9/2012,SALE,11.00,-5,,,0100,,,-198
182,070129151429,,1/9/2012,SALE,22.00,-3,,,0100,,,-293
183,110108090739,,1/10/2012,SALE,47.00,-40,,,43180,,,-1658
184,110406111749,,1/10/2012,SALE,19.00,-10,,,9005,,,-60
185,071008114339,,1/10/2012,SALE,28.00,-1,,,0100,,,-57
186,080829100449,,1/10/2012,SALE,11.00,-5,,,0100,,,-203
187,110108090739,,1/11/2012,SALE,46.00,-56,,,0505,,,-1714
188,071219103209,,1/11/2012,SALE,25.00,-1,,,2220,,,-13
189,070129151429,,1/11/2012,SALE,22.00,-2,,,0100,,,-295
190,110406111749,,1/11/2012,SALE,12.00,-20,,,5201,,,-80
191,071008114339,,1/12/2012,SALE,22.00,-1,,,0100,,,-58
192,070129151429,,1/12/2012,SALE,22.00,-2,,,0100,,,-297
193,080831143339,,1/12/2012,SALE,46.00,-1,,,1312,,,-4
194,071008114339,,1/13/2012,SALE,22.00,-1,,,0100,,,-59
195,080829100449,,1/13/2012,SALE,11.00,-5,,,0100,,,-208
196,110108090739,,1/13/2012,SALE,46.00,-40,,,6100,,,-1754
197,110108090739,,1/14/2012,SALE,46.00,-40,,,6005,,,-1794
198,070423092559,,1/14/2012,SALE,25.00,-1,,,9977,,,-781
199,080517152339,,1/14/2012,SALE,26.00,-2,,,9005,,,-2
200,070423092559,,1/14/2012,SALE,25.00,-1,,,9005,,,-782
201,071219103209,,1/14/2012,SALE,27.00,-1,,,5488,,,-14
202,070423092559,,1/14/2012,SALE,22.00,-1,,,5488,,,-783
203,081219114749,,1/14/2012,SALE,28.00,-1,,,9093,,,-37
204,081219114749,,1/14/2012,SALE,28.00,-1,,,9093,,,-38
205,080829100449,,1/15/2012,SALE,11.00,-5,,,0100,,,-213
206,070129151429,,1/15/2012,SALE,22.00,-3,,,0100,,,-300
207,071008114339,,1/15/2012,SALE,28.00,-1,,,0100,,,-60
208,070129151429,,1/16/2012,SALE,22.00,-2,,,0100,,,-302
209,110108090739,,1/17/2012,SALE,48.00,-40,,,43180,,,-1834
210,110108090739,,1/17/2012,SALE,46.00,-10,,,9005,,,-1844
211,071008114339,,1/17/2012,SALE,28.00,-1,,,2220,,,-61
212,071219103209,,1/17/2012,SALE,25.00,-1,,,2220,,,-15
213,071008114339,,1/17/2012,SALE,22.00,-1,,,0100,,,-62
214,070129151429,,1/17/2012,SALE,22.00,-3,,,0100,,,-305
215,080829100449,,1/17/2012,SALE,11.00,-5,,,0100,,,-218
216,111121111559,,1/17/2012,SALE,43.00,-1,,,0100,,,-4
217,071008114339,,1/18/2012,SALE,22.00,-1,,,0100,,,-63
218,081219114749,,1/19/2012,SALE,28.00,-1,,,9093,,,-39
219,070423092559,,1/19/2012,SALE,26.00,-2,,,0100,,,-785
220,071008114339,,1/19/2012,SALE,33.00,-1,,,0100,,,-64
221,110818090139,,1/19/2012,SALE,50.00,-1,,,6257,,,-3
222,110113110149,,1/20/2012,SALE,215.00,-3,,,43180,,,-80
223,110108090739,,1/20/2012,SALE,46.00,-56,,,6100,,,-1900
224,071008114339,,1/20/2012,SALE,33.00,-1,,,0808,,,-65
225,071008114339,,1/20/2012,SALE,33.00,-1,,,0808,,,-66
226,080829100449,,1/20/2012,SALE,11.00,-10,,,0100,,,-228
227,080829100449,,1/20/2012,SALE,11.00,-10,,,0100,,,-238
228,080829100449,,1/20/2012,VOID,11.00,10,,,0100,,,-228
229,071219103209,,1/21/2012,SALE,28.00,-1,,,2220,,,-16
230,080829100449,,1/21/2012,SALE,11.00,-5,,,0100,,,-233
231,070129151429,,1/23/2012,SALE,22.00,-2,,,0100,,,-307
232,080829100449,,1/23/2012,SALE,11.00,-10,,,0100,,,-243
233,071008114339,,1/23/2012,SALE,33.00,-1,,,0100,,,-67
234,070129151429,,1/23/2012,SALE,22.00,-2,,,0100,,,-309
235,071008114339,,1/24/2012,SALE,33.00,-1,,,0100,,,-68
236,110108090739,,1/25/2012,SALE,48.00,-24,,,43180,,,-1924
237,110406111749,,1/25/2012,SALE,11.50,-300,,,8882,,,-380
238,071008114339,,1/26/2012,SALE,26.00,-1,,,0100,,,-69
239,070423092559,,1/26/2012,SALE,24.00,-2,,,0100,,,-787
240,070129151429,,1/26/2012,SALE,22.00,-3,,,0100,,,-312
241,080905070859,,1/26/2012,SALE,40.00,-1,,,3401,,,-2
242,070130151559,,1/26/2012,SALE,42.00,-1,,,5488,,,-8
243,110406111749,,1/27/2012,SALE,11.75,-20,,,5201,,,-400
244,070129121149,,1/28/2012,SALE,26.00,-1,,,9005,,,-51
245,080517152709,,1/28/2012,SALE,26.00,-2,,,9005,,,-11
246,070423092559,,1/28/2012,SALE,25.00,-2,,,9005,,,-789
247,071008114339,,1/28/2012,SALE,28.00,-1,,,32071,,,-70
248,071008114339,,1/28/2012,VOID,28.00,1,,,32071,,,-69
249,071008114339,,1/28/2012,SALE,28.00,-1,,,32071,,,-70
250,080829100449,,1/28/2012,SALE,11.00,-5,,,0100,,,-248
251,071008114339,,1/28/2012,SALE,27.00,-1,,,0100,,,-71
252,110406111749,,1/29/2012,SALE,11.50,-1,,,0505,,,-401
253,080829100449,,1/30/2012,SALE,11.00,-5,,,0100,,,-253
254,110108090739,,1/30/2012,SALE,46.00,-10,,,9005,,,-1934
255,090227090009,,1/30/2012,SALE,65.00,-1,,,5488,,,-1
256,070129151429,,1/30/2012,SALE,22.00,-2,,,0100,,,-314
257,071008114339,,1/30/2012,SALE,33.00,-1,,,0100,,,-72
258,071008114339,,1/31/2012,SALE,33.00,-1,,,2220,,,-73
259,071219103209,,1/31/2012,SALE,32.00,-1,,,2220,,,-17
260,080829100449,,1/31/2012,SALE,11.00,-5,,,0100,,,-258
261,070129151429,,1/31/2012,SALE,22.00,-3,,,0100,,,-317
262,071008114339,,1/31/2012,SALE,33.00,-1,,,0100,,,-74
263,110108090739,,2/1/2012,SALE,46.00,-30,,,6100,,,-1964
264,100913153649,,2/1/2012,SALE,3.75,-110,,,6100,,,-230
265,100913153649,,2/1/2012,SALE,4.00,-110,,,6100,,,-340
266,111121111559,,2/1/2012,SALE,45.00,-1,,,0100,,,-5
267,110108090739,,2/2/2012,SALE,46.00,-20,,,5201,,,-1984
268,081219114749,,2/2/2012,SALE,28.00,-1,,,9093,,,-40
269,080829100449,,2/2/2012,SALE,11.00,-10,,,0100,,,-268
270,080829100449,,2/2/2012,SALE,11.00,-1,,,3401,,,-269
271,110108090739,,2/3/2012,SALE,47.00,-20,,,43180,,,-2004
272,070129151429,,2/3/2012,SALE,22.00,-1,,,0808,,,-318
273,071008114339,,2/3/2012,SALE,33.00,-1,,,0100,,,-75
274,070129151429,,2/3/2012,SALE,22.00,-2,,,0100,,,-320
275,071219103209,,2/3/2012,SALE,28.00,-1,,,5488,,,-18
276,071008114339,,2/4/2012,SALE,29.00,-1,,,0100,,,-77
277,081220155739,,2/4/2012,SALE,45.00,-1,,,0100,,,-11
278,071008114339,,2/4/2012,SALE,33.00,-1,,,0100,,,-77
279,110406111749,,2/4/2012,SALE,15.00,-20,,,5201,,,-421
280,110406111749,,2/4/2012,VOID,15.00,20,,,5201,,,-401
281,110406111749,,2/4/2012,SALE,11.50,-20,,,5201,,,-421
282,080829100449,,2/5/2012,SALE,11.00,-10,,,0100,,,-279
283,070129121149,,2/5/2012,SALE,26.00,-2,,,9005,,,-53
284,070129120139,,2/5/2012,SALE,26.00,-2,,,9005,,,-97
285,110108090739,,2/6/2012,SALE,46.00,-20,,,5201,,,-2024
286,081220155739,,2/6/2012,SALE,45.00,-2,,,0430,,,-13
287,070423092559,,2/6/2012,SALE,26.00,-1,,,5488,,,-790
288,070423092559,,2/6/2012,SALE,26.00,-3,,,0100,,,-793
289,070129151429,,2/6/2012,SALE,22.00,-3,,,0100,,,-323
290,110108090739,,2/6/2012,SALE,46.00,-50,,,9977,,,-2074
291,111121112209,,2/7/2012,SALE,10.92,-60,,,1074,,,-61
292,111123123129,,2/7/2012,SALE,50.00,-10,,,1074,,,-115
293,110108090739,,2/7/2012,SALE,46.00,-50,,,1074,,,-2124
294,071008114339,,2/7/2012,SALE,33.00,-1,,,0100,,,-78
295,070129151429,,2/7/2012,SALE,22.00,-3,,,0100,,,-326
296,071008114339,,2/7/2012,SALE,30.00,-1,,,2220,,,-79
297,110113110149,,2/8/2012,SALE,208.50,-3,,,43180,,,-83
298,110108090739,,2/8/2012,SALE,46.00,-20,,,43180,,,-2144
299,081219114749,,2/8/2012,SALE,28.00,-1,,,0430,,,-41
300,080829100449,,2/8/2012,SALE,11.00,-5,,,0100,,,-284
301,120209083659,,2/9/2012,SALE,108.00,-10,,,1074,,,-10
302,071008114339,,2/9/2012,SALE,33.00,-1,,,0100,,,-80
303,090227090009,,2/9/2012,SALE,75.00,-30,,,2220,,,-31
304,081219114749,,2/9/2012,SALE,20.00,-2,,,2220,,,-43
305,070423092559,,2/9/2012,SALE,24.00,-3,,,9977,,,-796
306,070423092559,,2/10/2012,SALE,24.00,-4,,,6100,,,-800
307,110406111749,,2/10/2012,SALE,19.00,-24,,,6100,,,-445
308,110108090739,,2/10/2012,SALE,46.00,-50,,,0505,,,-2194
309,070129151429,,2/10/2012,SALE,22.00,-3,,,0100,,,-329
310,071008114339,,2/10/2012,SALE,20.00,-1,,,32071,,,-81
311,110108090739,,2/11/2012,SALE,46.00,-10,,,9005,,,-2204
312,070423092559,,2/11/2012,SALE,24.00,-2,,,9005,,,-802
313,081219114749,,2/11/2012,SALE,28.00,-1,,,9093,,,-44
314,110108090739,,2/11/2012,SALE,46.00,-2,,,7256,,,-2206
315,081219114749,,2/11/2012,SALE,28.00,-1,,,9093,,,-45
316,081219114749,,2/11/2012,VOID,28.00,1,,,9093,,,-44
317,081219114749,,2/11/2012,VOID,28.00,1,,,9093,,,-43
318,080829100449,,2/11/2012,SALE,11.00,-5,,,0100,,,-289
319,081219114749,,2/11/2012,SALE,28.00,-1,,,9093,,,-44
320,081219114749,,2/11/2012,VOID,28.00,1,,,9093,,,-43
321,081219114749,,2/11/2012,SALE,28.00,-1,,,9093,,,-44
322,071219103209,,2/12/2012,SALE,32.00,-1,,,2220,,,-19
323,080829100449,,2/13/2012,SALE,11.00,-5,,,0100,,,-294
324,070129151429,,2/13/2012,SALE,22.00,-3,,,0100,,,-332
325,071008114339,,2/13/2012,SALE,25.00,-1,,,0100,,,-82
326,110108090739,,2/13/2012,SALE,46.00,-20,,,5201,,,-2226
327,071008114339,,2/13/2012,SALE,25.00,-1,,,0100,,,-83
328,081220155739,,2/13/2012,SALE,45.00,-1,,,0100,,,-14
329,070129151429,,2/13/2012,SALE,22.00,-2,,,0100,,,-334
330,081219114749,,2/14/2012,SALE,28.00,-1,,,9093,,,-45
331,111121111559,,2/14/2012,SALE,45.00,-1,,,0100,,,-6
332,080829100449,,2/15/2012,SALE,11.00,-5,,,0100,,,-299
333,081219114749,,2/15/2012,SALE,28.00,-2,,,0430,,,-47
334,110108090739,,2/15/2012,SALE,47.00,-20,,,43180,,,-2246
335,111123123129,,2/16/2012,SALE,50.16,-50,,,1074,,,-165
336,090227090009,,2/16/2012,SALE,65.00,-2,,,5488,,,-33
337,110818090139,,2/16/2012,SALE,25.00,-1,,,6257,,,-4
338,110818090139,,2/16/2012,SALE,25.00,-1,,,6257,,,-5
339,070423092559,,2/16/2012,SALE,25.00,-2,,,0100,,,-804
340,080829100449,,2/16/2012,SALE,11.00,-10,,,0100,,,-309
341,070129151429,,2/16/2012,SALE,22.00,-3,,,0100,,,-337
342,110108090739,,2/17/2012,SALE,46.00,-20,,,6100,,,-2266
343,080829100449,,2/17/2012,SALE,11.00,-5,,,0100,,,-314
344,090227090009,,2/17/2012,SALE,75.00,-1,,,0100,,,-34
345,071008114339,,2/17/2012,SALE,22.00,-1,,,3102,,,-84
346,070129151429,,2/17/2012,SALE,22.00,-1,,,3102,,,-338
347,071008114339,,2/17/2012,SALE,22.00,-1,,,0808,,,-85
348,070129151429,,2/17/2012,SALE,22.00,-1,,,0808,,,-339
349,071008114339,,2/17/2012,VOID,22.00,1,,,3102,,,-84
350,070129151429,,2/17/2012,VOID,22.00,1,,,3102,,,-338
351,110113085319,,2/18/2012,SALE,84.00,-2,,,1074,,,-2
352,080829100449,,2/18/2012,SALE,11.00,-1,,,3401,,,-315
353,111123123129,,2/18/2012,SALE,50.16,-1,,,3401,,,-166
354,071008114339,,2/18/2012,SALE,33.00,-1,,,0100,,,-85
355,070129121149,,2/19/2012,SALE,25.00,-2,,,9005,,,-55
356,070129120139,,2/19/2012,SALE,25.00,-1,,,9005,,,-98
357,070129120139,,2/19/2012,SALE,25.00,-2,,,6100,,,-100
358,070129121149,,2/19/2012,SALE,25.00,-3,,,6100,,,-58
359,080829122439,,2/19/2012,SALE,17.00,-200,,,0505,,,-200
360,111123123129,,2/19/2012,SALE,50.16,-32,,,1074,,,-198
361,110108090739,,2/20/2012,SALE,46.00,-25,,,5201,,,-2291
362,111123123129,,2/20/2012,SALE,50.16,-2,,,5201,,,-200
363,071219103209,,2/20/2012,SALE,27.00,-1,,,2220,,,-20
364,071008114339,,2/20/2012,SALE,19.00,-1,,,0100,,,-86
365,070129151429,,2/20/2012,SALE,22.00,-2,,,0100,,,-340
366,080829100449,,2/20/2012,SALE,11.00,-5,,,0100,,,-320
367,070129151429,,2/20/2012,SALE,22.00,-2,,,0100,,,-342
368,111121111559,,2/20/2012,SALE,45.00,-1,,,0100,,,-7
369,110108090739,,2/20/2012,SALE,46.00,-2,,,7256,,,-2293
370,110108090739,,2/21/2012,SALE,46.00,-10,,,9005,,,-2303
371,110108090739,,2/21/2012,SALE,47.00,-20,,,43180,,,-2323
372,071008114339,,2/21/2012,SALE,33.00,-1,,,0100,,,-87
373,070423092559,,2/21/2012,SALE,22.00,-2,,,0100,,,-806
374,080829100449,,2/21/2012,SALE,11.00,-5,,,0100,,,-325
375,081219114749,,2/21/2012,SALE,28.00,-1,,,3401,,,-48
376,080829122439,,2/22/2012,SALE,16.00,-100,,,8882,,,-300
377,070130151559,,2/22/2012,SALE,38.00,-1,,,0100,,,-9
378,070423092559,,2/22/2012,SALE,20.00,-1,,,5488,,,-807
379,070130151559,,2/22/2012,SALE,42.00,-1,,,5488,,,-10
380,110108090739,,2/22/2012,SALE,46.00,-20,,,6100,,,-2343
381,090227090009,,2/22/2012,SALE,65.00,-2,,,5488,,,-36
382,071219103209,,2/22/2012,SALE,29.00,-1,,,5488,,,-21
383,110113110149,,2/23/2012,SALE,208.50,-45,,,2209,,,-128
384,071008114339,,2/23/2012,SALE,19.00,-1,,,2220,,,-88
